Date,Air Temp (F),Dewpoint (F),Precip (inches),Wind Speed (mph)
01/25/2017 08:00 EST,38,28,0,5.8
01/25/2017 09:00 EST,39,28,0,8.1
01/25/2017 10:00 EST,42,28,0,9.2
01/25/2017 11:00 EST,44,29,0,8.1
01/25/2017 12:00 EST,46,30,0,8.1
01/25/2017 13:00 EST,47,31,0,9.2
01/25/2017 14:00 EST,46,31,0,13.8
01/25/2017 15:00 EST,46,31,0,10.4
01/25/2017 16:00 EST,48,32,0,5.8
01/25/2017 17:00 EST,47,32,0,0
01/25/2017 18:00 EST,47,32,0,0
01/25/2017 19:00 EST,46,32,0,0
01/25/2017 20:00 EST,48,33,0,5.8
01/25/2017 21:00 EST,50,33,0,5.8
01/25/2017 22:00 EST,49,34,0,6.9
01/25/2017 23:00 EST,51,33,0,8.1
01/26/2017 00:00 EST,51,33,0,4.6
01/26/2017 01:00 EST,50,34,0,4.6
01/26/2017 02:00 EST,50,35,0,5.8
01/26/2017 03:00 EST,50,35,0,9.2
01/26/2017 04:00 EST,49,35,0,5.8
01/26/2017 05:00 EST,49,36,0,4.6
01/26/2017 06:00 EST,48,36,0,3.5
01/26/2017 07:00 EST,49,36,0,0
01/26/2017 08:00 EST,49,36,0,0
01/26/2017 09:00 EST,47,40,0,0
01/26/2017 10:00 EST,48,42,0.02,0
01/26/2017 11:00 EST,50,43,0,0
01/26/2017 12:00 EST,51,41,0,2.9
01/26/2017 13:00 EST,53,42,0,5.8
01/26/2017 14:00 EST,54,35,0,11.5
01/26/2017 15:00 EST,51,30,0,12.7
01/26/2017 16:00 EST,48,26,0,17.3
01/26/2017 17:00 EST,46,25,0,13.8
01/26/2017 18:00 EST,45,26,0,3.5
01/26/2017 19:00 EST,45,27,0,6.9
01/26/2017 20:00 EST,44,27,0,4.6
01/26/2017 21:00 EST,44,28,0,13.8
01/26/2017 22:00 EST,44,28,0,11.5
01/26/2017 23:00 EST,43,28,0,8.1
01/27/2017 00:00 EST,43,27,0,10.4
01/27/2017 01:00 EST,41,27,0,8.1
01/27/2017 02:00 EST,41,27,0,8.1
01/27/2017 03:00 EST,41,27,0,10.4
01/27/2017 04:00 EST,41,27,0,11.5
01/27/2017 05:00 EST,42,26,0,8.1
01/27/2017 06:00 EST,41,26,0,4.6
01/27/2017 07:00 EST,41,25,0,12.7
01/27/2017 08:00 EST,41,24,0,5.8
01/27/2017 09:00 EST,41,24,0,4.6
01/27/2017 10:00 EST,41,23,0,10.4
01/27/2017 11:00 EST,42,23,0,8.1
01/27/2017 12:00 EST,43,20,0,11.5
01/27/2017 13:00 EST,43,19,0,11.5
01/27/2017 14:00 EST,42,22,0,9.2
01/27/2017 15:00 EST,42,21,0,5.8
01/27/2017 16:00 EST,41,23,0,7.5
01/27/2017 17:00 EST,41,23,0,9.2
01/27/2017 18:00 EST,40,23,0,11.5
01/27/2017 19:00 EST,40,22,0,6.9
01/27/2017 20:00 EST,39,24,0,13.8
01/27/2017 21:00 EST,39,23,0,3.5
01/27/2017 22:00 EST,37,23,0,10.4
01/27/2017 23:00 EST,37,23,0,12.7
01/28/2017 00:00 EST,36,21,0,9.2
01/28/2017 01:00 EST,36,19,0,5.8
01/28/2017 02:00 EST,36,20,0,9.2
01/28/2017 03:00 EST,36,20,0,6.9
01/28/2017 04:00 EST,35,19,0,6.9
01/28/2017 05:00 EST,35,19,0,13.8
01/28/2017 06:00 EST,35,20,0,5.8
01/28/2017 07:00 EST,35,20,0,8.1
01/28/2017 08:00 EST,34,20,0,8.1
01/28/2017 09:00 EST,35,21,0,6.9
01/28/2017 10:00 EST,36,23,0,18.4
01/28/2017 11:00 EST,37,22,0,23
01/28/2017 12:00 EST,39,19,0,6.9
01/28/2017 13:00 EST,38,20,0,4.6
01/28/2017 14:00 EST,37,21,0,11.5
01/28/2017 15:00 EST,37,21,0,11.5
01/28/2017 16:00 EST,37,21,0,8.1
01/28/2017 17:00 EST,37,20,0,10.4
01/28/2017 18:00 EST,37,21,0,3.5
01/28/2017 19:00 EST,37,21,0,3.5
01/28/2017 20:00 EST,37,21,0,8.1
01/28/2017 21:00 EST,37,20,0,11.5
01/28/2017 22:00 EST,37,21,0,9.2
01/28/2017 23:00 EST,37,21,0,6.9
01/29/2017 00:00 EST,37,22,0,5.8
01/29/2017 01:00 EST,37,22,0,0
01/29/2017 02:00 EST,37,22,0,4.6
01/29/2017 03:00 EST,37,23,0,5.8
01/29/2017 04:00 EST,36,22,0,9.2
01/29/2017 05:00 EST,36,21,0,5.8
01/29/2017 06:00 EST,36,22,0,3.5
01/29/2017 07:00 EST,37,21,0,6.9
01/29/2017 08:00 EST,37,22,0,6.3
01/29/2017 09:00 EST,37,24,0,5.8
01/29/2017 10:00 EST,38,21,0,8.1
01/29/2017 11:00 EST,40,16,0,5.8
01/29/2017 12:00 EST,41,13,0,10.4
01/29/2017 13:00 EST,42,12,0,12.7
01/29/2017 14:00 EST,42,11,0,10.4
01/29/2017 15:00 EST,42,11,0,8.1
01/29/2017 16:00 EST,42,14,0,4.6
01/29/2017 17:00 EST,40,14,0,0
01/29/2017 18:00 EST,39,15,0,3.5
01/29/2017 19:00 EST,39,16,0,9.2
01/29/2017 20:00 EST,39,16,0,6.9
01/29/2017 21:00 EST,39,17,0,3.5
01/29/2017 22:00 EST,37,18,0,4.6
01/29/2017 23:00 EST,36,19,0,3.5
01/30/2017 00:00 EST,36,19,0,0
01/30/2017 01:00 EST,35,19,0,0
01/30/2017 02:00 EST,35,18,0,6.9
01/30/2017 03:00 EST,34,18,0,3.5
01/30/2017 04:00 EST,32,19,0,0
01/30/2017 05:00 EST,32,19,0,3.5
01/30/2017 06:00 EST,32,17,0,6.9
01/30/2017 07:00 EST,32,17,0,3.5
01/30/2017 08:00 EST,32,13,0,6.9
01/30/2017 09:00 EST,33,13,0,4.6
01/30/2017 10:00 EST,34,12,0,0
01/30/2017 11:00 EST,34,10,0,9.2
01/30/2017 12:00 EST,34,9,0,9.2
01/30/2017 13:00 EST,35,11,0,8.1
01/30/2017 14:00 EST,36,9,0,11.5
01/30/2017 15:00 EST,36,9,0,10.4
01/30/2017 16:00 EST,36,8,0,10.4
01/30/2017 17:00 EST,35,9,0,6.9
01/30/2017 18:00 EST,34,7,0,8.1
01/30/2017 19:00 EST,33,8,0,6.9
01/30/2017 20:00 EST,32,9,0,6.9
01/30/2017 21:00 EST,32,9,0,3.5
01/30/2017 22:00 EST,31,8,0,6.3
01/30/2017 23:00 EST,31,8,0,9.2
01/31/2017 00:00 EST,30,7,0,5.8
01/31/2017 01:00 EST,30,7,0,4.7
01/31/2017 02:00 EST,29,7,0,3.5
01/31/2017 03:00 EST,28,9,0,3.5
01/31/2017 04:00 EST,27,10,0,4.6
01/31/2017 05:00 EST,27,10,0,4.6
01/31/2017 06:00 EST,26,10,0,3.5
01/31/2017 07:00 EST,27,12,0,0
01/31/2017 08:00 EST,28,13,0,5.8
01/31/2017 09:00 EST,30,17,0,3.5
01/31/2017 10:00 EST,31,17,0,4
01/31/2017 11:00 EST,28,23,0.01,4.6
01/31/2017 12:00 EST,28,23,0.02,3.5
01/31/2017 13:00 EST,28,25,0,6.9
01/31/2017 14:00 EST,29,26,0.02,9.2
01/31/2017 15:00 EST,30,26,0.01,9.2
01/31/2017 16:00 EST,30,26,0,6.9
01/31/2017 17:00 EST,31,26,0,5.8
01/31/2017 18:00 EST,31,27,0,4.6
01/31/2017 19:00 EST,31,27,0,0
01/31/2017 20:00 EST,31,27,0,4.6
01/31/2017 21:00 EST,31,28,0,0
01/31/2017 22:00 EST,31,28,0,0
01/31/2017 23:00 EST,32,28,0,3.5
02/01/2017 00:00 EST,34,29,0,0
02/01/2017 01:00 EST,34,29,0,0
02/01/2017 02:00 EST,34,29,0,0
02/01/2017 03:00 EST,35,28,0,3.5
02/01/2017 04:00 EST,37,27,0,6.9
02/01/2017 05:00 EST,40,26,0,10.4
02/01/2017 06:00 EST,40,26,0,9.3
02/01/2017 07:00 EST,42,26,0,8.1
02/01/2017 08:00 EST,41,27,0,9.3
02/01/2017 09:00 EST,42,25,0,10.4
02/01/2017 10:00 EST,42,25,0,5.8
02/01/2017 11:00 EST,43,23,0,5.8
02/01/2017 12:00 EST,44,25,0,5.8
02/01/2017 13:00 EST,46,24,0,5.8
02/01/2017 14:00 EST,47,24,0,10.4
02/01/2017 15:00 EST,47,23,0,4.6
02/01/2017 16:00 EST,46,26,0,5.8
02/01/2017 17:00 EST,44,28,0,6.9
02/01/2017 18:00 EST,44,28,0,0
02/01/2017 19:00 EST,43,28,0,8.1
02/01/2017 20:00 EST,42,29,0,0
02/01/2017 21:00 EST,42,27,0,4.6
02/01/2017 22:00 EST,41,28,0,10.4
02/01/2017 23:00 EST,40,26,0,8.1
02/02/2017 00:00 EST,38,26,0,8.1
02/02/2017 01:00 EST,37,27,0,3.5
02/02/2017 02:00 EST,37,25,0,0
02/02/2017 03:00 EST,37,22,0,5.8
02/02/2017 04:00 EST,36,21,0,0
02/02/2017 05:00 EST,36,22,0,0
02/02/2017 06:00 EST,37,25,0,5.8
02/02/2017 07:00 EST,38,24,0,11.5
02/02/2017 08:00 EST,38,25,0,3.5
02/02/2017 09:00 EST,38,25,0,10.4
02/02/2017 10:00 EST,39,25,0,16.1
02/02/2017 11:00 EST,41,19,0,6.9
02/02/2017 12:00 EST,43,16,0,5.8
02/02/2017 13:00 EST,43,15,0,12.7
02/02/2017 14:00 EST,45,14,0,5.8
02/02/2017 15:00 EST,44,16,0,11.5
02/02/2017 16:00 EST,42,14,0,5.8
02/02/2017 17:00 EST,39,21,0,4.6
02/02/2017 18:00 EST,38,21,0,0
02/02/2017 19:00 EST,37,20,0,4.6
02/02/2017 20:00 EST,37,19,0,11.5
02/02/2017 21:00 EST,35,19,0,4.6
02/02/2017 22:00 EST,34,19,0,3.5
02/02/2017 23:00 EST,33,17,0,11.5
02/03/2017 00:00 EST,35,-,0,15
02/03/2017 01:00 EST,32,11,0,4.6
02/03/2017 02:00 EST,30,10,0,5.8
02/03/2017 03:00 EST,30,9,0,8.1
02/03/2017 04:00 EST,28,9,0,5.8
02/03/2017 05:00 EST,27,8,0,6.9
02/03/2017 06:00 EST,26,8,0,8.1
02/03/2017 07:00 EST,26,8,0,3.5
02/03/2017 08:00 EST,26,8,0,6.9
02/03/2017 09:00 EST,27,8,0,5.8
02/03/2017 10:00 EST,27,9,0,0
02/03/2017 11:00 EST,28,9,0,6.9
02/03/2017 12:00 EST,29.5,9.5,0,7.5
02/03/2017 13:00 EST,31,10,0,8.1
02/03/2017 14:00 EST,32,10,0,4.6
02/03/2017 15:00 EST,33,10,0,2.3
02/03/2017 16:00 EST,33,10,0,0
02/03/2017 17:00 EST,32,10,0,10.4
02/03/2017 18:00 EST,32,9,0,5.8
02/03/2017 19:00 EST,32,10,0,9.2
02/03/2017 20:00 EST,31,11,0,9.2
02/03/2017 21:00 EST,30,4,0,9.2
02/03/2017 22:00 EST,29,6,0,8.1
02/03/2017 23:00 EST,28,7,0,10.4
02/04/2017 00:00 EST,26,5,0,12.7
02/04/2017 01:00 EST,25,4,0,13.8
02/04/2017 02:00 EST,24,3,0,12.7
02/04/2017 03:00 EST,23,2,0,6.9
02/04/2017 04:00 EST,23,3,0,4.6
02/04/2017 05:00 EST,22,4,0,9.2
02/04/2017 06:00 EST,22,5,0,9.2
02/04/2017 07:00 EST,22,5,0,8.1
02/04/2017 08:00 EST,22,5,0,9.2
02/04/2017 09:00 EST,23,5,0,8.6
02/04/2017 10:00 EST,25,5,0,8.1
02/04/2017 11:00 EST,27,6,0,9.2
02/04/2017 12:00 EST,30,6,0,8.1
02/04/2017 13:00 EST,31,6,0,11.5
02/04/2017 14:00 EST,33,6,0,5.8
02/04/2017 15:00 EST,34,6,0,6.9
02/04/2017 16:00 EST,34,5,0,9.2
02/04/2017 17:00 EST,33,4,0,6.9
02/04/2017 18:00 EST,33,6,0,6.9
02/04/2017 19:00 EST,33,6,0,8.1
02/04/2017 20:00 EST,32,7,0,9.2
02/04/2017 21:00 EST,32,7,0,9.2
02/04/2017 22:00 EST,32,7,0,5.8
02/04/2017 23:00 EST,32,7,0,4.6
02/05/2017 00:00 EST,32,8,0,9.2
02/05/2017 01:00 EST,32,8,0,10.4
02/05/2017 02:00 EST,32,9,0,3.5
02/05/2017 03:00 EST,32,9,0,3.5
02/05/2017 04:00 EST,33,11,0,3.5
02/05/2017 05:00 EST,33,12,0,6.9
02/05/2017 06:00 EST,33,14,0,4.6
02/05/2017 07:00 EST,33,18,0,10.4
02/05/2017 08:00 EST,34,18,0,9.2
02/05/2017 09:00 EST,35,17,0,8.1
02/05/2017 10:00 EST,34,18,0,9.2
02/05/2017 11:00 EST,36,19,0,6.9
02/05/2017 12:00 EST,38,-,0,9.2
02/05/2017 13:00 EST,40,-,0,9.2
02/05/2017 14:00 EST,39,19,0,5.8
02/05/2017 15:00 EST,41,20,0,6.9
02/05/2017 16:00 EST,41,17,0,8.1
02/05/2017 17:00 EST,41,17,0,10.4
02/05/2017 18:00 EST,41,17,0,9.2
02/05/2017 19:00 EST,40,18,0,4.6
02/05/2017 20:00 EST,41,18,0,11.5
02/05/2017 21:00 EST,41,20,0,15
02/05/2017 22:00 EST,42,21,0,9.2
02/05/2017 23:00 EST,42,21,0,4.6
02/06/2017 00:00 EST,44,-,0,17.3
02/06/2017 01:00 EST,42,22,0,6.9
02/06/2017 02:00 EST,41,22,0,9.2
02/06/2017 03:00 EST,41,20,0,8.1
02/06/2017 04:00 EST,40,21,0,6.9
02/06/2017 05:00 EST,39,21,0,6.9
02/06/2017 06:00 EST,38,20,0,6.9
02/06/2017 07:00 EST,37,20,0,4.6
02/06/2017 08:00 EST,36,18,0,6.9
02/06/2017 09:00 EST,37,16,0,10.4
02/06/2017 10:00 EST,38,16,0,11.5
02/06/2017 11:00 EST,42,-,0,13.8
02/06/2017 12:00 EST,43,-,0,13.8
02/06/2017 13:00 EST,45,-,0,8.1
02/06/2017 14:00 EST,46,19,0,8.1
02/06/2017 15:00 EST,48,19,0,6.9
02/06/2017 16:00 EST,48,21,0,5.8
02/06/2017 17:00 EST,48,21,0,0
02/06/2017 18:00 EST,42,29,0,5.8
02/06/2017 19:00 EST,42,31,0,6.3
02/06/2017 20:00 EST,42,33,0,6.9
02/06/2017 21:00 EST,42,34,0,3.5
02/06/2017 22:00 EST,43,34,0,0
02/06/2017 23:00 EST,44,32,0,0
02/07/2017 00:00 EST,42,34,0,4.6
02/07/2017 01:00 EST,42,34,0,4.6
02/07/2017 02:00 EST,41,33,0,4.6
02/07/2017 03:00 EST,39,33,0,3.5
02/07/2017 04:00 EST,39,34,0,3.5
02/07/2017 05:00 EST,39,34,0,3.5
02/07/2017 06:00 EST,40,35,0,3.5
02/07/2017 07:00 EST,39,37,0.06,3.5
02/07/2017 08:00 EST,39,37,0.01,4.6
02/07/2017 09:00 EST,39,38,0.05,8.1
02/07/2017 10:00 EST,39,37,0,9.2
02/07/2017 11:00 EST,39,37,0,4.6
02/07/2017 12:00 EST,37,36,0.12,12.7
02/07/2017 13:00 EST,37,35.5,0,9.8
02/07/2017 14:00 EST,37,35,0,6.9
02/07/2017 15:00 EST,37,35,0,6.9
02/07/2017 16:00 EST,37,35,0,9.2
02/07/2017 17:00 EST,37,35,0,8.1
02/07/2017 18:00 EST,37,35,0,10.4
02/07/2017 19:00 EST,37,36,0,9.2
02/07/2017 20:00 EST,37,36,0,8.1
02/07/2017 21:00 EST,37,37,0,8.1
02/07/2017 22:00 EST,37,37,0,5.8
02/07/2017 23:00 EST,38,38,0,4.6
02/08/2017 00:00 EST,39,-,0,11.5
02/08/2017 01:00 EST,39,39,0,5.8
02/08/2017 02:00 EST,38,38,0,3.5
02/08/2017 03:00 EST,39,39,0,0
02/08/2017 04:00 EST,39,39,0.03,0
02/08/2017 05:00 EST,40,40,0,3.5
02/08/2017 06:00 EST,40,40,0,5.8
02/08/2017 07:00 EST,41,40,0,0
02/08/2017 08:00 EST,45,43,0,0
02/08/2017 09:00 EST,50,47,0,4.6
02/08/2017 10:00 EST,53,46,0,8.1
02/08/2017 11:00 EST,55,46,0,5.8
02/08/2017 12:00 EST,58,47,0,0
02/08/2017 13:00 EST,60,42,0,5.8
02/08/2017 14:00 EST,60,40,0,5.8
02/08/2017 15:00 EST,60,41,0,0
02/08/2017 16:00 EST,57,39,0,8.1
02/08/2017 17:00 EST,54,36,0,5.8
02/08/2017 18:00 EST,50,34,0,5.8
02/08/2017 19:00 EST,48,30,0,5.8
02/08/2017 20:00 EST,48,30,0,6.9
02/08/2017 21:00 EST,47,29,0,6.9
02/08/2017 22:00 EST,46,30,0,6.9
02/08/2017 23:00 EST,45,30,0,8.1
02/09/2017 00:00 EST,44,30,0,8.1
02/09/2017 01:00 EST,43,29,0,9.2
02/09/2017 02:00 EST,41,28,0,8.1
02/09/2017 03:00 EST,40,28,0,8.1
02/09/2017 04:00 EST,37,26,0,10.4
02/09/2017 05:00 EST,32,30,0.09,11.5
02/09/2017 06:00 EST,31,29,0.09,10.4
02/09/2017 07:00 EST,29,28,0.16,11.5
02/09/2017 08:00 EST,29,28,0.21,11.5
02/09/2017 09:00 EST,30,29,0.23,11.5
02/09/2017 10:00 EST,28,26,0.16,12.7
02/09/2017 11:00 EST,28,26,0.09,26.5
02/09/2017 12:00 EST,28,25.5,0,19.6
02/09/2017 13:00 EST,28,25,0.03,6.9
02/09/2017 14:00 EST,26,19,0,8.7
02/09/2017 15:00 EST,25,16,0,10.4
02/09/2017 16:00 EST,25,9,0,12.7
02/09/2017 17:00 EST,25,6,0,13.8
02/09/2017 18:00 EST,23,3,0,19.6
02/09/2017 19:00 EST,22,2,0,17.3
02/09/2017 20:00 EST,21,1,0,15
02/09/2017 21:00 EST,20,0,0,13.8
02/09/2017 22:00 EST,20,1,0,17.3
02/09/2017 23:00 EST,19,3,0,15
02/10/2017 00:00 EST,19,4,0,9.2
02/10/2017 01:00 EST,20,5,0,9.2
02/10/2017 02:00 EST,20,4,0,4.6
02/10/2017 03:00 EST,20,5,0,9.2
02/10/2017 04:00 EST,20,6,0,10.4
02/10/2017 05:00 EST,21,5,0,10.4
02/10/2017 06:00 EST,21,6,0,9.2
02/10/2017 07:00 EST,21,6,0,10.4
02/10/2017 08:00 EST,22,6,0,8.1
02/10/2017 09:00 EST,23,5,0,6.9
02/10/2017 10:00 EST,25,6,0,10.4
02/10/2017 11:00 EST,27,6,0,6.9
02/10/2017 12:00 EST,29,7,0,11.5
02/10/2017 13:00 EST,31,8,0,6.9
02/10/2017 14:00 EST,31,9,0,6.9
02/10/2017 15:00 EST,32,9,0,3.5
02/10/2017 16:00 EST,31,9,0,8.1
02/10/2017 17:00 EST,30,12,0,6.9
02/10/2017 18:00 EST,29,12,0,5.8
02/10/2017 19:00 EST,29,13,0,10.4
02/10/2017 20:00 EST,29,13,0,10.4
02/10/2017 21:00 EST,29,13,0,15
02/10/2017 22:00 EST,27,19,0,11.5
02/10/2017 23:00 EST,29,17,0,3.5
02/11/2017 00:00 EST,30,17,0,8.1
02/11/2017 01:00 EST,31,18,0,3.5
02/11/2017 02:00 EST,33,18,0,3.5
02/11/2017 03:00 EST,33,23,0,4.6
02/11/2017 04:00 EST,33,25,0,4.6
02/11/2017 05:00 EST,38,23,0,5.8
02/11/2017 06:00 EST,39,22,0,7.5
02/11/2017 07:00 EST,38,23,0,9.2
02/11/2017 08:00 EST,38,25,0,0
02/11/2017 09:00 EST,37,25,0,6.9
02/11/2017 10:00 EST,38,23,0,5.8
02/11/2017 11:00 EST,38,24,0,6.9
02/11/2017 12:00 EST,41,21,0,4.6
02/11/2017 13:00 EST,42,22,0,3.5
02/11/2017 14:00 EST,44,22,0,3.5
02/11/2017 15:00 EST,45,23,0,0
02/11/2017 16:00 EST,47,23,0,4.6
02/11/2017 17:00 EST,47,24,0,0
02/11/2017 18:00 EST,45,27,0,4.6
02/11/2017 19:00 EST,44,28,0,4.6
02/11/2017 20:00 EST,44,26,0,3.5
02/11/2017 21:00 EST,43,25,0,4.6
02/11/2017 22:00 EST,41,28,0,3.5
02/11/2017 23:00 EST,40,28,0,3.5
02/12/2017 00:00 EST,39,28,0,3.5
02/12/2017 01:00 EST,39,29,0,5.8
02/12/2017 02:00 EST,38,28,0,4.6
02/12/2017 03:00 EST,37,28,0,12.7
02/12/2017 04:00 EST,34,25,0,12.7
02/12/2017 05:00 EST,33,27,0.01,8.1
02/12/2017 06:00 EST,33,27,0.01,9.2
02/12/2017 07:00 EST,32,27,0.02,10.4
02/12/2017 08:00 EST,31,28,0.01,6.9
02/12/2017 09:00 EST,31,27,0,5.8
02/12/2017 10:00 EST,30,28,0.01,12.7
02/12/2017 11:00 EST,30,28,0.11,13.8
02/12/2017 12:00 EST,30,29,0.08,9.2
02/12/2017 13:00 EST,32,31,0.1,4.6
02/12/2017 14:00 EST,32,31,0.03,8.1
02/12/2017 15:00 EST,32,32,0.01,9.2
02/12/2017 16:00 EST,33,32,0.01,6.9
02/12/2017 17:00 EST,34,32,0.02,6.9
02/12/2017 18:00 EST,34,33,0.02,8.1
02/12/2017 19:00 EST,34,33,0.02,5.8
02/12/2017 20:00 EST,34,33,0,0
02/12/2017 21:00 EST,34,33,0,3.5
02/12/2017 22:00 EST,34,33,0,5.8
02/12/2017 23:00 EST,35,32,0,3.5
02/13/2017 00:00 EST,36,33,0,0
02/13/2017 01:00 EST,38,34,0,5.8
02/13/2017 02:00 EST,37,33,0,8.1
02/13/2017 03:00 EST,36,32,0.02,5.8
02/13/2017 04:00 EST,37,26,0,12.7
02/13/2017 05:00 EST,36,23,0,12.7
02/13/2017 06:00 EST,34,21,0,18.4
02/13/2017 07:00 EST,34,20,0,12.7
02/13/2017 08:00 EST,34,20,0,17.3
02/13/2017 09:00 EST,34,22,0,11.5
02/13/2017 10:00 EST,36,21,0,18.4
02/13/2017 11:00 EST,36,22,0,15
02/13/2017 12:00 EST,37,20,0,16.1
02/13/2017 13:00 EST,36,20,0,17.3
02/13/2017 14:00 EST,-,-,-,-
02/13/2017 15:00 EST,39,-,0,29.9
02/13/2017 16:00 EST,35,21,0,5.8
02/13/2017 17:00 EST,35,18,0,17.3
02/13/2017 18:00 EST,34,18,0,12.7
02/13/2017 19:00 EST,33,16,0,4.6
02/13/2017 20:00 EST,32,17,0,9.2
02/13/2017 21:00 EST,31,18,0,11.5
02/13/2017 22:00 EST,31,19,0,11.5
02/13/2017 23:00 EST,31,19,0,4.6
02/14/2017 00:00 EST,31,18,0,5.8
02/14/2017 01:00 EST,30,17,0,6.9
02/14/2017 02:00 EST,30,17,0,4.6
02/14/2017 03:00 EST,30,17,0,0
02/14/2017 04:00 EST,29,17,0,4.6
02/14/2017 05:00 EST,29,17,0,6.9
02/14/2017 06:00 EST,28,17,0,5.8
02/14/2017 07:00 EST,29,17,0,5.8
02/14/2017 08:00 EST,29,17,0,5.8
02/14/2017 09:00 EST,30,18,0,0
02/14/2017 10:00 EST,31,18,0,3.5
02/14/2017 11:00 EST,32,19,0,5.8
02/14/2017 12:00 EST,33,19,0,8.1
02/14/2017 13:00 EST,35,20,0,6.9
02/14/2017 14:00 EST,37,21,0,6.9
02/14/2017 15:00 EST,38,21,0,6.9
02/14/2017 16:00 EST,39,21,0,6.9
02/14/2017 17:00 EST,40,22,0,4.6
02/14/2017 18:00 EST,39,22,0,6.9
02/14/2017 19:00 EST,40,23,0,12.7
02/14/2017 20:00 EST,40,24,0,0
02/14/2017 21:00 EST,40,27,0,3.5
02/14/2017 22:00 EST,40,29,0,4.6
02/14/2017 23:00 EST,39,28,0,4.6
02/15/2017 00:00 EST,39,27,0,5.8
02/15/2017 01:00 EST,38,27,0,6.9
02/15/2017 02:00 EST,38,28,0,8.1
02/15/2017 03:00 EST,37,29,0,6.9
02/15/2017 04:00 EST,38,30,0,5.8
02/15/2017 05:00 EST,38,30,0,8.1
02/15/2017 06:00 EST,38,29,0,0
02/15/2017 07:00 EST,36,30,0,0
02/15/2017 08:00 EST,38,32,0,0
02/15/2017 09:00 EST,39,32,0,5.8
02/15/2017 10:00 EST,43,30,0,4.6
02/15/2017 11:00 EST,43,30,0,4.6
02/15/2017 12:00 EST,43,29,0,2.3
02/15/2017 13:00 EST,44,30,0,0
02/15/2017 14:00 EST,45,30,0,0
02/15/2017 15:00 EST,46,31,0,4.6
02/15/2017 16:00 EST,46,31,0,11.5
02/15/2017 17:00 EST,44,30,0,18.4
02/15/2017 18:00 EST,41,31,0,12.7
02/15/2017 19:00 EST,38,32,0,10.4
02/15/2017 20:00 EST,38,29,0,6.9
02/15/2017 21:00 EST,37,26,0,8.1
02/15/2017 22:00 EST,36,25,0,9.2
02/15/2017 23:00 EST,36,24,0,10.4
02/16/2017 00:00 EST,35,24,0,11.5
02/16/2017 01:00 EST,35,24,0,11.5
02/16/2017 02:00 EST,33,22,0,11.5
02/16/2017 03:00 EST,32,19,0,9.2
02/16/2017 04:00 EST,32,18,0,9.2
02/16/2017 05:00 EST,32,19,0,6.9
02/16/2017 06:00 EST,32,17,0,11.5
02/16/2017 07:00 EST,31,17,0,8.1
02/16/2017 08:00 EST,31,17,0,9.2
02/16/2017 09:00 EST,31,15,0,11.5
02/16/2017 10:00 EST,31,16,0,9.2
02/16/2017 11:00 EST,32,15,0,12.7
02/16/2017 12:00 EST,33,15,0,10.4
02/16/2017 13:00 EST,34,15,0,8.1
02/16/2017 14:00 EST,37,-,0,26.5
02/16/2017 15:00 EST,38,-,0,21.9
02/16/2017 16:00 EST,34,14,0,13.8
02/16/2017 17:00 EST,33,14,0,9.2
02/16/2017 18:00 EST,32,13,0,10.4
02/16/2017 19:00 EST,31,14,0,5.8
02/16/2017 20:00 EST,30,13,0,10.4
02/16/2017 21:00 EST,30,13,0,11.5
02/16/2017 22:00 EST,29,14,0,9.2
02/16/2017 23:00 EST,28,13,0,11.5
02/17/2017 00:00 EST,28,13,0,12.7
02/17/2017 01:00 EST,28,14,0,8.1
02/17/2017 02:00 EST,28,13,0,4.6
02/17/2017 03:00 EST,28,14,0,10.4
02/17/2017 04:00 EST,27,14,0,9.2
02/17/2017 05:00 EST,27,14,0,11.5
02/17/2017 06:00 EST,27,14,0,13.8
02/17/2017 07:00 EST,26,14,0,8.1
02/17/2017 08:00 EST,27,15,0,6.9
02/17/2017 09:00 EST,28,15,0,9.2
02/17/2017 10:00 EST,30,15,0,8.1
02/17/2017 11:00 EST,33,15,0,13.8
02/17/2017 12:00 EST,35.5,15,0,16.1
02/17/2017 13:00 EST,38,15,0,6.9
02/17/2017 14:00 EST,39,14,0,9.2
02/17/2017 15:00 EST,41,14,0,11.5
02/17/2017 16:00 EST,41,14,0,6.9
02/17/2017 17:00 EST,41,14,0,15
02/17/2017 18:00 EST,40,15,0,15
02/17/2017 19:00 EST,40,15,0,9.2
02/17/2017 20:00 EST,39,15,0,8.1
02/17/2017 21:00 EST,39,15,0,6.9
02/17/2017 22:00 EST,38,15,0,6.9
02/17/2017 23:00 EST,38,15,0,5.8
02/18/2017 00:00 EST,37,15,0,4.6
02/18/2017 01:00 EST,37,15,0,4.6
02/18/2017 02:00 EST,36,14,0,0
02/18/2017 03:00 EST,37,14,0,3.5
02/18/2017 04:00 EST,36,16,0,0
02/18/2017 05:00 EST,37,18,0,3.5
02/18/2017 06:00 EST,38,17,0,3.5
02/18/2017 07:00 EST,38,19,0,5.8
02/18/2017 08:00 EST,39,18,0,3.5
02/18/2017 09:00 EST,42,19,0,9.2
02/18/2017 10:00 EST,43,22,0,8.1
02/18/2017 11:00 EST,47,24,0,6.3
02/18/2017 12:00 EST,51,27,0,4.6
02/18/2017 13:00 EST,55,29,0,8.1
02/18/2017 14:00 EST,60,31,0,3.5
